tweet_id,date,location,bounding_box,lang,text,important_tweet,emoji,hastag
1327961384479494145,Sun Nov 15 13:07:21 +0000 2020,🇸🇳,empty,fr,n’ose imaginer réactions musulmans mosquée,1,,
1327961385368752128,Sun Nov 15 13:07:21 +0000 2020,Pointe-Noire • San Diego,empty,fr,n’ose imaginer réactions musulmans mosquée,1,,
1327961396097789952,Sun Nov 15 13:07:23 +0000 2020,,empty,fr,n’ose imaginer réactions musulmans mosquée,1,,
1327961407028146177,Sun Nov 15 13:07:26 +0000 2020,,empty,fr,faible argent dépense lobbys grandes surfaces masques leroy merlin et…,1,,
1327944438358962177,Sun Nov 15 12:00:00 +0000 2020,France,empty,fr,patients effectuer tests antigéniques permettent d’obtenir résultats temps record retrouvez lieux dépistage,1,➡,covid19
1327961425172717570,Sun Nov 15 13:07:30 +0000 2020,,empty,fr,,1,,
1327961429429940226,Sun Nov 15 13:07:31 +0000 2020,,empty,fr,refuser 100000 rue envoyer armée finira demonstration on…,1,,
1327961431682199553,Sun Nov 15 13:07:32 +0000 2020,"Angers, France",empty,fr,,1,,
1327961433510842368,Sun Nov 15 13:07:32 +0000 2020,"Paris, France",empty,fr,patrick fiori remonté gouvernement,1,,actualité covid19
1327328348301914112,Fri Nov 13 19:11:53 +0000 2020,"Montpellier, France",empty,fr,hospitalisées réanimation décès l'hôpital l'activité équipes soignantes continue augmenter d'agir responsabilité solidarité limiter risques consultez bulletin,1,📌,covid19 occitanie
1327961435268268033,Sun Nov 15 13:07:33 +0000 2020,"Paris, France",empty,fr,n’ose imaginer réactions musulmans mosquée,1,,
1327961438628012033,Sun Nov 15 13:07:33 +0000 2020,,empty,fr,n’ose imaginer réactions musulmans mosquée,1,,
1327961442415423488,Sun Nov 15 13:07:34 +0000 2020,,empty,fr,alerte 095 cas détectés 24h spf,1,🇫🇷,coronavirus france covid19 covid19france
1327961443837284352,Sun Nov 15 13:07:35 +0000 2020,,empty,fr,n’ose imaginer réactions musulmans mosquée,1,,
1327961446479777792,Sun Nov 15 13:07:35 +0000 2020,Aubervilliers ,empty,fr,mdr étonne,1,,
1327961449684226048,Sun Nov 15 13:07:36 +0000 2020,"Paris, FR",empty,fr,l'acte paris interviewé manifestants extrait 2:…,1,,giletsjaunes
1327961469334540288,Sun Nov 15 13:07:41 +0000 2020,"Reiōkyū, Soul Society",empty,fr,obligé mettre qu’on content,1,,
1327961470177595394,Sun Nov 15 13:07:41 +0000 2020,,empty,fr,pose,1,,covid19 pfizervaccine holdup
1327961470315999233,Sun Nov 15 13:07:41 +0000 2020,France,empty,fr,homme dieu annonce complot mondial prétexte jésus arrive bientôt,1,🙌,covid19
1327961476284502019,Sun Nov 15 13:07:42 +0000 2020,Ex-France. Sous le dôme.,empty,fr,verrouillage autoritaire mondial camps concentration annoncés canada,1,,onu campfema nwo vaccin
